index,Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Region,Activity Type Code,Terminal,Boarding Area,Passenger Count,Adjusted Activity Type Code,Adjusted Passenger Count,Year,Month,Price_Category,GEO_Summary
7402,201010,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,Europe,Enplaned,Terminal 1,G,17940,Enplaned,17940,2010,October,Economy,Domestic
7403,201010,Mesa Airlines,YV,US Airways,US ,US,Deplaned,Terminal 1,B,9840,Deplaned,9840,2010,October,Economy,International
7404,201010,Mesa Airlines,YV,US Airways,US ,US,Enplaned,International,B,9244,Enplaned,9244,2010,October,Business,Domestic
7405,201010,Mesaba Airlines,XJ,Delta Air Lines,DL,US,Deplaned,Terminal 4,C,1422,Deplaned,1422,2010,October,Economy,Domestic
7406,201010,Mesaba Airlines,XJ,Delta Air Lines,DL,US,Enplaned,Terminal 3,C,1270,Enplaned,1270,2010,October,First class,Domestic
7407,201010,Philippine Airlines,PR,Philippine Airlines,PR,Asia,Deplaned,International,A,9663,Deplaned,9663,2010,October,Business,International
7408,201010,Philippine Airlines,PR,Philippine Airlines,PR,Asia,Enplaned,Terminal 4,A,10883,Enplaned,10883,2010,October,First class,Domestic
7409,201010,Qantas Airways,QF,Qantas Airways,QF,Australia / Oceania,Deplaned,International,A,3803,Deplaned,3803,2010,October,First class,Domestic
7410,201010,Qantas Airways,QF,Qantas Airways,QF,Australia / Oceania,Enplaned,Terminal 4,A,4533,Enplaned,4533,2010,October,Business,International
7411,201010,Singapore Airlines,SQ,Singapore Airlines,SQ,Asia,Deplaned,Terminal 3,G,13288,Deplaned,13288,2010,October,First class,International
7412,201010,Singapore Airlines,SQ,Singapore Airlines,SQ,Asia,Enplaned,International,G,15343,Enplaned,15343,2010,October,Economy,International
7413,201010,SkyWest Airlines,OO,Delta Air Lines,DL,US,Deplaned,International,C,10302,Deplaned,10302,2010,October,First class,Domestic
7414,201010,SkyWest Airlines,OO,Delta Air Lines,DL,US,Enplaned,Terminal 1,C,10534,Enplaned,10534,2010,October,Business,Domestic
7415,201010,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,US,Deplaned,International,F,113162,Deplaned,113162,2010,October,Business,International
7416,201010,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,US,Enplaned,Terminal 4,F,113345,Enplaned,113345,2010,October,First class,Domestic
7417,201010,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Canada,Deplaned,Terminal 3,G,2375,Deplaned,2375,2010,October,Business,Domestic
7418,201010,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Canada,Deplaned,Terminal 3,F,8735,Deplaned,8735,2010,October,Business,International
7419,201010,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Canada,Enplaned,Terminal 4,F,10538,Enplaned,10538,2010,October,Business,Domestic
7420,201010,Southwest Airlines,WN,Southwest Airlines,WN,US,Deplaned,International,B,137622,Deplaned,137622,2010,October,Economy,International
7421,201010,Southwest Airlines,WN,Southwest Airlines,WN,US,Enplaned,International,B,138744,Enplaned,138744,2010,October,Economy,Domestic
7422,201010,Southwest Airlines,WN,Southwest Airlines,WN,US,Thru / Transit,Terminal 1,B,40,Thru / Transit * 2,80,2010,October,First class,International
7423,201010,Sun Country Airlines,SY,Sun Country Airlines,SY,US,Deplaned,Terminal 3,G,2398,Deplaned,2398,2010,October,Business,International
7424,201010,Sun Country Airlines,SY,Sun Country Airlines,SY,US,Enplaned,International,G,2540,Enplaned,2540,2010,October,First class,International
7425,201010,Swiss International,LX,Swiss International,LX,Europe,Deplaned,International,G,5686,Deplaned,5686,2010,October,First class,Domestic
7426,201010,Swiss International,LX,Swiss International,LX,Europe,Enplaned,International,G,5516,Enplaned,5516,2010,October,First class,International
7427,201010,TACA,TA,TACA,TA,Central America,Deplaned,Terminal 4,A,3916,Deplaned,3916,2010,October,Business,Domestic
7428,201010,TACA,TA,TACA,TA,Central America,Enplaned,International,A,4437,Enplaned,4437,2010,October,First class,Domestic
7429,201010,US Airways,US ,US Airways,US ,US,Deplaned,Terminal 3,B,66429,Deplaned,66429,2010,October,First class,Domestic
7430,201010,US Airways,US ,US Airways,US ,US,Enplaned,Terminal 2,B,67571,Enplaned,67571,2010,October,First class,International
7431,201010,United Airlines,UA,United Airlines,UA,US,Deplaned,International,B,67984,Deplaned,67984,2010,October,First class,International
7432,201010,United Airlines,UA,United Airlines,UA,US,Enplaned,International,B,68648,Enplaned,68648,2010,October,First class,International
7433,201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,US,Deplaned,International,G,4806,Deplaned,4806,2010,October,First class,Domestic
7434,201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,US,Enplaned,International,G,4577,Enplaned,4577,2010,October,Economy,International
7435,201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,US,Deplaned,Terminal 2,E,21536,Deplaned,21536,2010,October,Business,International
7436,201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,US,Enplaned,International,E,21314,Enplaned,21314,2010,October,Economy,Domestic
7437,201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,US,Thru / Transit,Terminal 2,E,372,Thru / Transit * 2,744,2010,October,Economy,Domestic
7438,201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,US,Deplaned,Terminal 1,F,409190,Deplaned,409190,2010,October,Business,International
7439,201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,US,Enplaned,Terminal 4,F,404967,Enplaned,404967,2010,October,First class,International
7440,201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,US,Thru / Transit,International,F,7077,Thru / Transit * 2,14154,2010,October,Economy,International
7441,201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Asia,Deplaned,Terminal 4,G,68019,Deplaned,68019,2010,October,Business,Domestic
7442,201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Asia,Enplaned,Terminal 1,G,73322,Enplaned,73322,2010,October,First class,Domestic
7443,201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Asia,Thru / Transit,Terminal 1,G,2893,Thru / Transit * 2,5786,2010,October,First class,International
7444,201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,Deplaned,International,G,7452,Deplaned,7452,2010,October,Economy,International
7445,201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,Enplaned,International,G,10618,Enplaned,10618,2010,October,Business,International
7446,201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,Thru / Transit,International,G,778,Thru / Transit * 2,1556,2010,October,First class,Domestic
7447,201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Canada,Deplaned,Terminal 3,F,15971,Deplaned,15971,2010,October,Business,International
7448,201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Canada,Enplaned,International,F,16228,Enplaned,16228,2010,October,First class,Domestic
7449,201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Canada,Thru / Transit,Terminal 4,F,139,Thru / Transit * 2,278,2010,October,Business,Domestic
7450,201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Europe,Deplaned,Terminal 4,G,30740,Deplaned,30740,2010,October,Economy,Domestic
7451,201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Europe,Enplaned,Terminal 4,G,29142,Enplaned,29142,2010,October,First class,International
7452,201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Europe,Thru / Transit,International,G,632,Thru / Transit * 2,1264,2010,October,Economy,Domestic
7453,201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Mexico,Deplaned,Terminal 4,G,3293,Deplaned,3293,2010,October,Economy,Domestic
7454,201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Mexico,Enplaned,Terminal 3,G,3242,Enplaned,3242,2010,October,First class,Domestic
7455,201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Mexico,Thru / Transit,Terminal 4,G,244,Thru / Transit * 2,488,2010,October,Economy,International
7456,201010,Virgin America,VX,Virgin America,VX,US,Deplaned,Terminal 4,A,103207,Deplaned,103207,2010,October,Economy,Domestic
7457,201010,Virgin America,VX,Virgin America,VX,US,Enplaned,Terminal 1,A,105573,Enplaned,105573,2010,October,Economy,Domestic
7458,201010,Virgin America,VX,Virgin America,VX,Canada,Deplaned,International,A,2063,Deplaned,2063,2010,October,First class,Domestic
7459,201010,Virgin America,VX,Virgin America,VX,Canada,Enplaned,Terminal 4,A,2208,Enplaned,2208,2010,October,Economy,Domestic
7460,201010,Virgin Atlantic,VS,Virgin Atlantic,VS,Europe,Deplaned,International,A,10112,Deplaned,10112,2010,October,Business,International
7461,201010,Virgin Atlantic,VS,Virgin Atlantic,VS,Europe,Enplaned,International,A,10578,Enplaned,10578,2010,October,Business,Domestic
7462,201010,WestJet Airlines,WS,WestJet Airlines,WS,Canada,Deplaned,Terminal 1,A,5342,Deplaned,5342,2010,October,Economy,International
7463,201010,WestJet Airlines,WS,WestJet Airlines,WS,Canada,Enplaned,International,A,6202,Enplaned,6202,2010,October,Business,International
7464,201011,Aeromexico,AM,Aeromexico,AM,Mexico,Deplaned,Terminal 4,A,3592,Deplaned,3592,2010,November,Economy,International
7465,201011,Aeromexico,AM,Aeromexico,AM,Mexico,Enplaned,International,A,2990,Enplaned,2990,2010,November,Economy,Domestic
7466,201011,Air Canada ,AC,Air Canada ,AC,Canada,Deplaned,International,E,18570,Deplaned,18570,2010,November,Economy,International
7467,201011,Air Canada ,AC,Air Canada ,AC,Canada,Enplaned,International,E,18261,Enplaned,18261,2010,November,Business,International
7468,201011,Air China,CA,Air China,CA,Asia,Deplaned,Terminal 2,G,6586,Deplaned,6586,2010,November,First class,Domestic
7469,201011,Air China,CA,Air China,CA,Asia,Enplaned,Terminal 4,G,6340,Enplaned,6340,2010,November,Economy,International
7470,201011,Air France,AF,Air France,AF,Europe,Deplaned,Terminal 1,A,6827,Deplaned,6827,2010,November,Economy,Domestic
7471,201011,Air France,AF,Air France,AF,Europe,Enplaned,Terminal 2,A,7407,Enplaned,7407,2010,November,Economy,International
7472,201011,Air New Zealand,NZ,Air New Zealand,NZ,Australia / Oceania,Deplaned,Terminal 3,G,5375,Deplaned,5375,2010,November,Economy,International
7473,201011,Air New Zealand,NZ,Air New Zealand,NZ,Australia / Oceania,Enplaned,Terminal 4,G,5824,Enplaned,5824,2010,November,Economy,Domestic
7474,201011,AirTran Airways,FL,AirTran Airways,FL,US,Deplaned,International,B,13114,Deplaned,13114,2010,November,Economy,Domestic
7475,201011,AirTran Airways,FL,AirTran Airways,FL,US,Enplaned,Terminal 4,B,13562,Enplaned,13562,2010,November,First class,International
7476,201011,Alaska Airlines,AS,Alaska Airlines,AS,US,Deplaned,Terminal 2,B,29853,Deplaned,29853,2010,November,Business,Domestic
7477,201011,Alaska Airlines,AS,Alaska Airlines,AS,US,Enplaned,Terminal 4,B,30367,Enplaned,30367,2010,November,First class,International
7478,201011,Alaska Airlines,AS,Alaska Airlines,AS,Mexico,Deplaned,International,A,7893,Deplaned,7893,2010,November,Economy,International
7479,201011,Alaska Airlines,AS,Alaska Airlines,AS,Mexico,Enplaned,International,B,8298,Enplaned,8298,2010,November,First class,Domestic
7480,201011,All Nippon Airways,NH,All Nippon Airways,NH,Asia,Deplaned,Terminal 3,G,6508,Deplaned,6508,2010,November,Economy,Domestic
7481,201011,All Nippon Airways,NH,All Nippon Airways,NH,Asia,Enplaned,International,G,6495,Enplaned,6495,2010,November,Business,Domestic
7482,201011,American Airlines,AA,American Airlines,AA,US,Deplaned,Terminal 4,E,127751,Deplaned,127751,2010,November,Business,Domestic
7483,201011,American Airlines,AA,American Airlines,AA,US,Enplaned,International,E,127449,Enplaned,127449,2010,November,First class,International
7484,201011,Asiana Airlines,OZ,Asiana Airlines,OZ,Asia,Deplaned,International,A,4082,Deplaned,4082,2010,November,Economy,International
7485,201011,Asiana Airlines,OZ,Asiana Airlines,OZ,Asia,Enplaned,Terminal 3,A,4145,Enplaned,4145,2010,November,Business,Domestic
7486,201011,British Airways,BA,British Airways,BA,Europe,Deplaned,International,A,14198,Deplaned,14198,2010,November,Economy,International
7487,201011,British Airways,BA,British Airways,BA,Europe,Enplaned,Terminal 3,A,15187,Enplaned,15187,2010,November,First class,Domestic
7488,201011,Cathay Pacific,CX,Cathay Pacific,CX,Asia,Deplaned,Terminal 2,A,19043,Deplaned,19043,2010,November,First class,International
7489,201011,Cathay Pacific,CX,Cathay Pacific,CX,Asia,Enplaned,Terminal 3,A,20389,Enplaned,20389,2010,November,First class,Domestic
7490,201011,China Airlines,CI,China Airlines,CI,Asia,Deplaned,Terminal 2,A,8522,Deplaned,8522,2010,November,First class,International
7491,201011,China Airlines,CI,China Airlines,CI,Asia,Enplaned,International,A,9205,Enplaned,9205,2010,November,First class,International
7492,201011,Delta Air Lines,DL,Delta Air Lines,DL,US,Deplaned,International,C,113707,Deplaned,113707,2010,November,Business,International
7493,201011,Delta Air Lines,DL,Delta Air Lines,DL,US,Enplaned,Terminal 1,C,119576,Enplaned,119576,2010,November,First class,International
7494,201011,Delta Air Lines,DL,Delta Air Lines,DL,Asia,Deplaned,Terminal 3,A,5624,Deplaned,5624,2010,November,Business,Domestic
7495,201011,Delta Air Lines,DL,Delta Air Lines,DL,Asia,Enplaned,Terminal 3,A,5549,Enplaned,5549,2010,November,First class,International
7496,201011,EVA Airways,BR,EVA Airways,BR,Asia,Deplaned,International,G,9313,Deplaned,9313,2010,November,Economy,International
7497,201011,EVA Airways,BR,EVA Airways,BR,Asia,Enplaned,Terminal 2,G,9694,Enplaned,9694,2010,November,First class,Domestic
7498,201011,Emirates ,EK,Emirates ,EK,Middle East,Deplaned,International,G,6923,Deplaned,6923,2010,November,Business,Domestic
7499,201011,Emirates ,EK,Emirates ,EK,Middle East,Enplaned,Terminal 3,G,9925,Enplaned,9925,2010,November,Economy,International
7500,201011,Frontier Airlines,F9,Frontier Airlines,F9,US,Deplaned,Terminal 3,C,17627,Deplaned,17627,2010,November,Economy,International
7501,201011,Frontier Airlines,F9,Frontier Airlines,F9,US,Enplaned,International,C,17311,Enplaned,17311,2010,November,Economy,International
7502,201011,Hawaiian Airlines,HA,Hawaiian Airlines,HA,US,Deplaned,Terminal 1,C,7063,Deplaned,7063,2010,November,First class,International
7503,201011,Hawaiian Airlines,HA,Hawaiian Airlines,HA,US,Enplaned,Terminal 2,C,7104,Enplaned,7104,2010,November,First class,Domestic
7504,201011,Horizon Air ,QX,Alaska Airlines,AS,US,Deplaned,International,B,7098,Deplaned,7098,2010,November,Economy,International
7505,201011,Horizon Air ,QX,Alaska Airlines,AS,US,Enplaned,Terminal 3,B,7029,Enplaned,7029,2010,November,Business,Domestic
7506,201011,Japan Airlines,JL,Japan Airlines,JL,Asia,Deplaned,International,A,5343,Deplaned,5343,2010,November,First class,International
7507,201011,Japan Airlines,JL,Japan Airlines,JL,Asia,Enplaned,Terminal 1,A,5312,Enplaned,5312,2010,November,First class,International
7508,201011,JetBlue Airways ,B6,JetBlue Airways ,B6,US,Deplaned,International,A,33514,Deplaned,33514,2010,November,First class,Domestic
7509,201011,JetBlue Airways ,B6,JetBlue Airways ,B6,US,Enplaned,Terminal 4,A,34051,Enplaned,34051,2010,November,Economy,Domestic
7510,201011,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,Europe,Deplaned,Terminal 3,A,7638,Deplaned,7638,2010,November,Business,International
7511,201011,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,Europe,Enplaned,Terminal 1,A,7255,Enplaned,7255,2010,November,First class,International
7512,201011,Korean Air Lines,KE,Korean Air Lines,KE,Asia,Deplaned,Terminal 3,A,3788,Deplaned,3788,2010,November,First class,International
7513,201011,Korean Air Lines,KE,Korean Air Lines,KE,Asia,Enplaned,Terminal 4,A,4007,Enplaned,4007,2010,November,Business,International
7514,201011,LAN Peru,LP,LAN Peru,LP,South America,Deplaned,International,A,2769,Deplaned,2769,2010,November,First class,International
7515,201011,LAN Peru,LP,LAN Peru,LP,South America,Enplaned,Terminal 4,A,3310,Enplaned,3310,2010,November,First class,Domestic
7516,201011,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,Europe,Deplaned,Terminal 4,G,16562,Deplaned,16562,2010,November,First class,Domestic
7517,201011,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,Europe,Enplaned,International,G,16620,Enplaned,16620,2010,November,First class,Domestic
7518,201011,Mesa Airlines,YV,US Airways,US ,US,Deplaned,Terminal 4,B,7341,Deplaned,7341,2010,November,First class,International
7519,201011,Mesa Airlines,YV,US Airways,US ,US,Enplaned,Terminal 4,B,7129,Enplaned,7129,2010,November,Business,International
7520,201011,Philippine Airlines,PR,Philippine Airlines,PR,Asia,Deplaned,International,A,9583,Deplaned,9583,2010,November,Business,Domestic
7521,201011,Philippine Airlines,PR,Philippine Airlines,PR,Asia,Enplaned,Terminal 4,A,10141,Enplaned,10141,2010,November,First class,International
7522,201011,Qantas Airways,QF,Qantas Airways,QF,Australia / Oceania,Deplaned,Terminal 3,A,4427,Deplaned,4427,2010,November,Economy,Domestic
7523,201011,Qantas Airways,QF,Qantas Airways,QF,Australia / Oceania,Enplaned,Terminal 2,A,3981,Enplaned,3981,2010,November,First class,Domestic
7524,201011,Singapore Airlines,SQ,Singapore Airlines,SQ,Asia,Deplaned,International,G,13520,Deplaned,13520,2010,November,Business,Domestic
7525,201011,Singapore Airlines,SQ,Singapore Airlines,SQ,Asia,Enplaned,International,G,14745,Enplaned,14745,2010,November,Business,Domestic
7526,201011,SkyWest Airlines,OO,Delta Air Lines,DL,US,Deplaned,International,C,10194,Deplaned,10194,2010,November,First class,International
7527,201011,SkyWest Airlines,OO,Delta Air Lines,DL,US,Enplaned,Terminal 3,C,10078,Enplaned,10078,2010,November,First class,International
7528,201011,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,US,Deplaned,Terminal 4,F,119205,Deplaned,119205,2010,November,First class,Domestic
